id,dataHoraInicio,dataHoraFim,descricao,descricaoTipo,situacao,id_orgao_organizador
76110,2025-05-07T10:30:00.000Z,2025-05-07T11:01:00.000Z,Discussão e votação de propostas legislativas.,Reunião Deliberativa,Encerrada (Final),2011
76213,2025-05-07T15:47:00.000Z,2025-05-07T16:33:00.000Z,"Audiência pública para o debate de políticas públicas e estratégias eficazes para a prevenção do abuso sexual de crianças e adolescentes.
 REQ Nº 21/2025, do Dep MESSIAS DONATO (REPUBLIC/ES)

1) MARGARIDA FERRAZ (Confirmada)
   Educadora master em prevenção do abuso sexual

2) ROSE SANTIAGO (Confirmada)
   Representante
   Centro para a Reestruturação da Vida",Audiência Pública,Encerrada (Final),539387
76217,2025-05-06T15:23:00.000Z,2025-05-06T15:58:00.000Z,Atualização da Resposta à Questão de Ordem provocada pelos parlamentares Sen. Humberto Costa e Dep. Celso Russomanno feita pelo Presidente da Mesa do Congresso Nacional Sen. Davi Alcolumbre,Reunião Deliberativa,Encerrada,5973
76218,2025-05-07T10:11:00.000Z,2025-05-07T12:20:00.000Z,"Apresentação, pelo Senhor Luiz Marinho, Ministro do Trabalho e Emprego, do plano de trabalho para o ano de 2025 e debate de temas ligados à sua pasta
 A: Conhecimento do Ato da Presidência que trata da criação da Subcomissão Especial destinada a debater e apresentar sugestões à Proposta de Emenda Constitucional 8/25, que acaba com a escala de trabalho 6 x 1""",Reunião de Comparecimento de Ministro(a),Encerrada (Final),2015
76220,2025-05-06T11:40:00.000Z,2025-05-06T16:59:00.000Z,"Apreciação de parecer a proposta de suspensão de mandato
 PAUTA SUJEITA A ALTERAÇÕES

Item único

 Apreciação do Parecer do Deputado Ricardo Maia (MDB-BA) à Proposta de Suspensão Cautelar do Mandato do Deputado Gilvan da Federal - PL/ES, por seis meses, constante na Representação n° 1 de 2025, de autoria da Mesa Diretora da Câmara dos Deputados.",Reunião Deliberativa,Encerrada,5971
75494,2025-05-14T09:40:00.000Z,2025-05-14T10:58:00.000Z,"Homenagem ao Dia Internacional da Enfermagem
 Homenagem ao Dia Internacional da Enfermagem",Sessão Não Deliberativa Solene,Encerrada,180
76287,2025-05-20T16:26:00.000Z,2025-05-20T17:44:00.000Z,"PL nº 7528/2014 e Apensados PL 2966/22 e 2965/22, que tratam de reabertura do Programa de Estímulo à Reestruturação e ao Fortalecimento das Instituições de Ensino Superior, e alteram a Lei nº 12688/22
 Convidados:

1) LUIS EDUARDO SCHOUERI, Professor Titular da Faculdade de Direito da Universidade de São Paulo (Não virá)

2) RODRIGO CAPELATO, Diretor Executivo do Sindicato das Entidades Mantenedoras de Estabelecimentos de Ensino Superior no Estado de São Paulo - Semesp (Confirmado)

3) PEDRO CARVALHO LEITÃO, Coordenador-Geral de Supervisão da Educação Superior do Ministério da Educação (Confirmado)

4) PEDRO UCZAI, Deputado Federal   (Confirmado)

5) ELIZABETH GUEDES, Presidente do Conselho da Associação Nacional das Universidades Particulares - ANUP (Confirmado)

6) BRUNO COIMBRA, Diretor de Relações Institucionais e Governamentais da Associação Brasileira de Mantenedoras de Ensino Superior - ABMES, representando o Fórum Brasileiro da Educação Particular (Confirmado)

7) MARCOS FERNANDO ZIEMER, Presidente da Associação Brasileira de Instituições Educacionais Evangélicas - ABIEE (Não confirmado)



(REQ 24/2025 CFT, do deputado Paulo Guedes)",Audiência Pública,Encerrada (Final),2010
76290,2025-05-21T11:17:00.000Z,2025-05-21T12:01:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2004
76389,2025-05-20T14:51:00.000Z,2025-05-20T15:23:00.000Z,"Instalação, plano de trabalho e votação de propostas legislativas
 A - Instalação do Grupo de Trabalho;

B - Apresentação do Plano de Trabalho do Relator, Dep. Duarte Jr.; e 

C - Deliberação de requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião)",Reunião Deliberativa,Encerrada,537507
76046,2025-05-27T13:35:00.000Z,2025-05-27T15:11:00.000Z,"Os servidores públicos e a corrosão do direito à aposentadoria
 (REQ 16/2025 CASP, do deputado Reimont)

1) ARLENE DA SILVA BARCELLOS (Confirmada)
   Coordenadora de Seguridade Social
   Federação Nacional dos Trabalhadores e
Trabalhadoras do Judiciário Federal e Ministério Público da União (FENAJUFE)

2) CLAUDIA FERNANDA ITEN (Confirmada)
   Coordenadora Geral de Normatização e Acompanhamento Legal da Secretaria de Regimento Próprio e Complementar
   Ministério da Previdencia Social

3) DENISE LAPOLLA (Confirmada)
   Diretora Legislativa
   Associação Nacional de Magistrados Aposentados do Poder Judiciário da União e de Procuradores Aposentados do Ministério Público da União  (Anampa)

4) EDISON GUILHERME HAUBERT (Confirmado)
   Presidente
   Movimento Nacional dos Servidores Públicos Aposentados e Pensionistas (MOSAP)

5) LUCENA PACHECO (Confirmada)
   Presidente
   Sindicato dos Servidores das Justiças Federais no Estado do Rio de Janeiro (SISEJUFE)

6) LUIZ CLÁUDIO DA SILVA OLIVEIRA (Confirmado)
   Coordenador de Assuntos Parlamentares
   Federação Nacional dos Trabalhadores do Judiciário nos Estados (FENAJUD)

7) MIGUEL ARCANJO SIMAS NÔVO (Confirmado)
   Presidente do Conselho Executivo
   Associação Nacional dos Auditores Fiscais da Receita Federal do Brasil (ANFIP)

8) TIAGO RANIERI DE OLIVEIRA (Confirmado)
   Diretor de Assuntos Legislativos
   Associação Nacional dos Procuradores e das Procuradoras do Trabalho (ANPT)

9) REPRESENTANTE (Não Participará)
   Secretaria de Gestão de Pessoas
   Ministério de Gestão e Inovação (MGI)",Audiência Pública,Encerrada (Final),539388
76312,2025-05-27T10:37:00.000Z,2025-05-27T13:11:00.000Z,"Debater a continuidade da obra de Angra 3.
 Em atendimento ao Requerimento nº 11, de 2005, de autoria do Dep. Júlio Lopes.

Convidados:

1.  Francisco Rondinelli Junior, Presidente da Comissão Nacional de Energia Nuclear (CNEN), representante do Ministério da Ciência, Tecnologia e Inovação; (CONFIRMADO)
2.Marcelo Leite Freire,  Auditor-Chefe da AudElétrica do Tribunal de Contas da União (TCU);(CONFIRMADO)
3.  Vice Almirante Celso Mizutani Koga, Diretor do CentroTecnológico da Marinha (DGDNTM); (CONFIRMADO)
4. Raul Lycurgo Leite, Diretor-Presidente da Eletronuclear;  representante da ENBPar; (CONFIRMADO)
5. Luciene Ferreira Monteiro Machado, Superintendente da Área de Soluções para Cidades do Banco Nacional de Desenvolvimento Econômico e Social (BNDES); (CONFIRMADO)
6. Adauto Seixas, Presidente da Indústrias Nucleares do Brasil (INB); (CONFIRMADO)
7. João Leal, Coordenador de Energia Nuclear da Secretaria de Estado de Energia e Economia do Mar do Rio de Janeiro; (CONFIRMADO)
8. Celso Cunha, Presidente da Associação Brasileira para o Desenvolvimento de Atividades Nucleares (ABDAN); (CONFIRMADO)
9. Carlos Henrique Silva Seixas, Presidente da Associação Brasileira de Energia Nuclear (ABEN) e da Nuclebrás Equipamentos Pesados S.A.(NUCLEP); (CONFIRMADO)
10. Augusto Emilio da Silva, Diretor Secretário do Sindicato dos Trabalhadores na Industria de Energia Elétrica nos Municípios de Paraty e Angra dos Reis (STIEPAR); (CONFIRMADO)
11. Vice-Almirante Newton de Almeida Costa Neto, Diretor-Presidente da AMAZUL;(CONFIRMADO)
12.  Marcio Fortes, Diretor de Relações Institucionais da Federação das Indústrias do Estado do Rio de Janeiro (FIRJAN).  (CONFIRMADO)",Audiência Pública,Encerrada (Final),2012
76432,2025-05-21T15:19:00.000Z,2025-05-21T15:20:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),5438
76471,2025-05-28T10:35:00.000Z,2025-05-28T12:01:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2014
76560,2025-05-28T08:00:00.000Z,2025-05-28T10:25:00.000Z,"Discussão da pauta e outros assuntos atinentes à Comissão.
 Discussão da pauta e outros assuntos atinentes à Comissão.",Mesa Redonda,Encerrada (Final),2015
76418,2025-05-28T16:09:00.000Z,2025-05-28T17:11:00.000Z,"Instituição do Censo de Déficit e Inadequação Habitacional no Brasil (PL 1195/2023) 
 (REQ 9/2025 CDU, do deputado Hildo Rocha)

Convidado confirmado: (atualizado em 27/05)

HUGO LEANDRO GOMES GONÇALVES (presencial) 
Coordenador-Geral de Planejamento da Secretaria Nacional de Habitação
Ministério das Cidades

ANNA PAULA CUNHA (presencial)
Gerente Nacional da Rede Executiva de Habitação
Caixa Econômica Federal;

KARLA FRANÇA (presencial) 
Analista de Planejamento Territorial e Habitacional 
Confederação Nacional dos Municípios - CNM

BRUNO MANDELLI PEREZ (online)
Gerente da Gerência de Planejamento do Censo Demográfico
Instituto Brasileiro de Geografia e Estatística - IBGE

BERENICE MARIA JACOB DOMINGUES (online) 
Presidente do Fórum de Secretários de Planejamento e Desenvolvimento Urbano - Unicidades, 
vinculado à Frente Nacional de Prefeitas e Prefeitos - FNP",Audiência Pública,Encerrada (Final),2006
76482,2025-05-28T10:49:00.000Z,2025-05-28T12:38:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2006
76530,2025-05-28T10:47:00.000Z,2025-05-28T11:16:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2017
76540,2025-05-29T11:30:00.000Z,2025-05-29T16:15:00.000Z,"Visita técnica aos hospitais João XXIII e Maria Amélia Lins - Belo Horizonte, MG
 REQ 101/2025 CSAUDE, da Dep. Ana Pimentel (PT-MG)

Visitas técnicas aos hospitais Maria Amélia Lins e João XXIII, no município de Belo Horizonte, MG

Objetivo: 
- Apurar os impactos do fechamento do HMAL na rede estadual de saúde e a consequente sobrecarga do Hospital João XXIII, em possível violação ao direito constitucional à saúde da população mineira.

Programação:

11 horas: visita técnica ao Hospital João XXIII
Avenida Professor Alfredo Balena, 400. Santa Efigênia.

15 horas: visita técnica ao Hospital Maria Amélia Lins
Rua dos Otoni, 772. Bairro Santa Efigênia.",Visita Técnica,Encerrada (Final),2014
75386,2025-02-04T13:55:00.000Z,2025-02-04T21:41:00.000Z,Sessão Deliberativa Extraordinária (semipresencial),Sessão Deliberativa,Encerrada,180
75411,2025-03-11T18:00:00.000Z,null,Premiação do Concurso de Obras Visuais - violência contra a mulher,Reunião Deliberativa,Convocada,100950
75492,2025-03-18T11:00:00.000Z,null,8ª Reunião da Frente Parlamentar do Táxi,Reunião Técnica,Convocada,100950
75406,2025-03-26T09:16:00.000Z,2025-03-26T10:59:00.000Z,"Homenagem ao Dia Nacional do Oficial de Justiça
 Homenagem ao Dia Nacional do Oficial de Justiça.",Sessão Não Deliberativa Solene,Encerrada,180
75658,2025-03-25T15:30:00.000Z,2025-03-25T16:32:00.000Z,Eleição das Vice-Presidentas,Reunião de Eleição,Encerrada (Final),537870
75664,2025-03-26T14:49:00.000Z,2025-03-26T15:23:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),6066
75677,2025-03-26T14:00:00.000Z,null,"Lançamento da Frente Parlamentar de Combate à Ludopatia e de Proteção de Crianças e Adolescentes contra os Riscos das Apostas e Jogos de Azar
 No dia 26 de março de 2025, às 14h, no Salão Nobre da Câmara dos Deputados, será realizado o evento de lançamento da Frente Parlamentar de Combate à Ludopatia e de Proteção de Crianças e Adolescentes contra os Riscos das Apostas e Jogos de Azar.
A Frente Parlamentar tem como objetivo debater, propor e acompanhar ações legislativas e políticas públicas voltadas à prevenção e combate à ludopatia, especialmente no ambiente digital. O evento reunirá parlamentares, especialistas, representantes da sociedade civil e demais interessados no tema.
Contamos com a sua presença para fortalecer essa iniciativa em defesa da proteção de nossas crianças, adolescentes e da sociedade como um todo.

(conteúdo de responsabilidade do requerente do evento)",Reunião Técnica,Convocada,100950
75679,2025-03-26T10:49:00.000Z,2025-03-26T12:36:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2018
75690,2025-03-26T13:15:00.000Z,2025-03-26T14:18:00.000Z,Eleição dos vice-presidentes,Reunião de Eleição,Encerrada (Final),537236
75717,2025-04-02T10:00:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Cancelada,2008
75730,2025-04-02T09:12:00.000Z,2025-04-02T12:35:00.000Z,"Homenagem ao Dia Mundial de Conscientização do Autismo  
 Homenagem ao Dia do Orgulho Autista",Sessão Não Deliberativa Solene,Encerrada,180
75739,2025-04-02T14:00:00.000Z,2025-04-02T14:24:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Termo),539387
75762,2025-04-02T10:56:00.000Z,2025-04-02T12:37:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2009
75741,2025-04-09T10:25:00.000Z,2025-04-09T12:46:00.000Z,"Planejamento das ações do MCTI e as propostas de políticas públicas de CT&I para 2025; realizações e resultados da pasta em 2024; o Sistema Nacional de Ciência, Tecnologia e Inovação (SNCTI).
 (Requerimento nº 1/2025, do Deputado Ricardo Barros; Requerimento nº 3/2025, do Deputado Márcio Jerry; e Requerimento nº 4/2025, da Deputada Daiana Santos)",Reunião de Comparecimento de Ministro(a),Encerrada (Final),2002
75801,2025-04-09T09:34:00.000Z,2025-04-09T11:54:00.000Z,"Homenagem ao centenário de nascimento do empresário Edson Queiroz.
 Homenagem ao centenário de nascimento do empresário Edson Queiroz.",Sessão Não Deliberativa Solene,Encerrada,111
75802,2025-04-08T17:03:00.000Z,2025-04-08T18:16:00.000Z,"Acondroplasia: desafios e oportunidades no tratamento
 Requerimento nº 33/2025 CSAUDE, do Dep. Dr. Zacharias Calil (União-GO)

Convidados confirmados:

- Luiz Cláudio Castro (Participação Presencial)
Médico especialista da Universidade de Brasília - UnB

- Wilson Kuwabara (Participação Presencial)
Responsável pela Área Médica da BioMarin Pharmaceutical

- Maria Thereza Coelho (Participação Presencial)
Portadora de acondroplasia e mãe de dois filhos portadores de acondroplasia

- Juliana Yamin (Participação Presencial)
Presidente do Instituto Nacional de Nanismo",Audiência Pública,Encerrada (Final),2014
75822,2025-04-03T12:05:00.000Z,2025-04-03T12:06:00.000Z,"Ratificação das indicações para execução das emendas à LOA 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.
 Ratificação das indicações para execução das emendas à Lei Orçamentária de 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.",Reunião Deliberativa,Encerrada (Final),2014
75921,2025-04-09T13:56:00.000Z,2025-04-09T21:11:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75937,2025-04-15T09:30:00.000Z,null,Apresentação das políticas públicas do Ministério do Esporte pelo Ministro,Reunião de Comparecimento de Ministro(a),Cancelada,537236
75971,2025-04-22T10:09:00.000Z,2025-04-22T11:48:00.000Z,"Neuralgia do trigêmeo e a criação do Dia de Conscientização da Neuralgia do Trigêmeo
 1) PRISCILLA REIS DE SÁ (Confirmada)
   Presidente
   Comissão dos Direitos da Pessoa com Deficiência, Neurodivergente e doenças raras da OAB/Sobradinho

2) VALÉRIA PATRÍCIA ARAÚJO (Confirmada)
   Médica neurocirurgiã
   Hospital de Base de Brasília

3) LAUDA SANTOS (Confirmada)
   Vice-presidente
   FEBRARARAS - Federação Brasileira das Associações de Doenças Raras

4) CARMEN CRISTINA MOURA DOS SANTOS (Confirmada)
Coordenadora-Geral de Atenção Especializada do Ministério da Saúde

5) ANA CRISTINA MARTINS (Confirmada)
Gerente-Geral de Regulação Assistencial da Diretoria de Normas e Habilitação dos Produtos (DIPRO) da Agência Nacional de Saúde Suplementar - ANS


(REQ 48/2024 CPD, de autoria da deputada Erika Kokay)",Audiência Pública,Encerrada (Final),537480
75962,2025-04-23T16:59:00.000Z,2025-04-23T17:51:00.000Z,"Debate sobre possível alteração na Lei nº 9.250/1995, a fim de se implementar a opção de adoção do modelo de splitting familiar ao Imposto de Renda de Pessoa Física (IRPF) no Brasil.
 (REQ 6/2025 CPASF, da deputada Chris Tonietto)

1) ÂNGELA GANDRA (Não comparecerá)
   Jurista

2) HELENO TAVEIRA TORRES (Confirmado - participação presencial)
   Professor Titular de Direito Tributário USP
   Universidade de São Paulo

3) RODOLFO CANÔNICO (Confirmado - participação presencial)
   Diretor Executivo
   ONG Family Talks

4) TARSO CESAR DE MIRANDA SOUZA (Confirmado - participação presencial)
   Advogado

5) Representante do Ministério da Fazenda (Não comparecerá)",Audiência Pública,Encerrada (Final),539387
76009,2025-04-23T12:09:00.000Z,2025-04-23T12:17:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2002
76039,2025-04-23T13:07:00.000Z,2025-04-23T13:38:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537236
76075,2025-04-29T11:22:00.000Z,2025-04-29T12:31:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2012
76107,2025-04-29T15:30:00.000Z,null,Eleição do 1º e 2º vice-presidentes e discussão/votação de propostas legislativas.,Reunião Deliberativa,Cancelada,539387
76129,2025-04-30T10:24:00.000Z,2025-04-30T13:08:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2003
76022,2025-05-05T15:00:00.000Z,2025-05-05T18:04:00.000Z,"Sistema Financeiro e seus impactos nas relações de trabalho da categoria bancária e no atendimento a clientes e usuários
 (Requerimentos Nº 8/2025/CTRAB, do Deputado Reimont)          


CONVIDADOS


ELIKA TAKIMOTO
Deputada Estadual - RJ

JUVANDIA MOREIRA
Presidente da Contraf-CUT

ADRIANA NALESSO
Presidente da Federa-RJ

JOSÉ FERREIRA                                                                                                                                                               Presidente do Sindicato dos Bancários do Rio de Janeiro

GUSTAVO CARVAZA
Técnico do DIEESE

MOISÉS MARQUES
Professor.",Debate,Encerrada (Final),2015
76025,2025-05-09T10:07:00.000Z,2025-05-09T11:43:00.000Z,"Debate sobre a regulamentação da profissão dos motoristas por aplicativos
 Requerimentos Nº 12/2025/CTRAB, do Deputado Leo Prates          


CONVIDADOS

DÉBORA REGIS DOS SANTOS FILHA
Prefeita de Lauro de Freitas - BA

JOÃO RAIMUNDO DAMACENA DOS SANTOS
Presidente da Câmara Municipal de Lauro de Freitas - BA

NILTON SAPUCAIA COSTA JUNIOR 
Secretário Municipal de Mobilidade de Lauro de Freitas - BA

SIQUEIRA COSTA JUNIOR                                                                                                                                    Supervisor de Comunicação TRANSALVADOR

ZILMAR DA SILVA GOMES 
Presidente do Sindmab

ATAN GAMA DE ARAUJO 
Motorista de Aplicativo

CLÁUDIO ROBERTO ALMEIDA SENA 
Motorista de Aplicativo",Debate,Encerrada (Final),2015
76077,2025-05-07T10:33:00.000Z,2025-05-07T11:06:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2017
76148,2025-05-07T13:58:00.000Z,2025-05-07T16:50:00.000Z,"Situação da retomada das atividades econômicas e reconstrução dos municípios gaúchos um ano após as enchentes que assolaram o Rio Grande do Sul em 2023 e 2024
 A- Audiência pública
Situação da retomada das atividades econômicas e reconstrução dos municípios gaúchos um ano após as enchentes que assolaram o Rio Grande do Sul em 2023 e 2024. 
Convidados:
MANECO HASSEN, Secretário Federal da Reconstrução no Rio Grande do Sul
CLAIR KUHN, Secretário Executivo do Conselho Plano do Rio Grande (Confirmado)
PEDRO CAPPELUPI,  Secretário Estadual da Reconstrução do Rio Grande do Sul
SEBASTIÃO MELLO, Prefeito de Porto Alegre
ADRIANE PERIN DE OLIVEIRA, Prefeita de Nonoai e Presidente da Federação das Associações de Municípios do Rio Grande do Sul - FAMURS
LUIS FERNANDO CAVALHEIRO PIRES, Conselheiro da Federação da Agricultura do Rio Grande do Sul - FARSUL (Confirmado)
MARCIO LANGER, Secretário de Política Agrícola - Federação dos Trabalhadores na Agricultura no Rio Grande do Sul -  FETAG (Confirmado)
DIOGO PAZ Bier, representando a Federação das Indústrias do Rio Grande do Sul - FIERGS
CLEBER FERNANDO DOS SANTOS,  Diretor Regional da Federação de Entidades Empresariais do Rio Grande Sul - FEDERAUL (Confirmado)
GIRALDO SANDRIL,  Vice-Presidente do Sistema FECOMÉRCIO  RS (Confirmado)
MARCOS ANTONIO PADERES BARBOSA,  Subdefensor Público-Geral Federal (Confirmado)

(Requerimentos 3 e 7/2024, do Deputado Marcel Van Hattem).

B- Deliberação de requerimentos",Audiência Pública e Deliberação,Encerrada (Final),539637
76166,2025-05-07T14:00:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Cancelada,6066
76181,2025-05-06T14:34:00.000Z,2025-05-06T14:54:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539386
76202,2025-05-06T10:35:00.000Z,2025-05-06T12:37:00.000Z,"Seminário pós 29ª Conferência das Partes (COP 29) da Convenção Quadro de Clima das Nações Unidas
 Expositores:

Monique Sacardo Ferreira - Chefe de Gabinete da Presidência da COP30, representando o Ministério do Meio Ambiente

Pedro Luiz do Nascimento Filho - Coordenador para agenda de ação da COP30 e represetante do Minsitério das Relações Exteriores

Thalia Silva - Coordenadora de Advocacy do CONJUCLIMA - Conselho de Juventudes pela Ação Climática e Meio Ambiente

Mariana Rondon - Diretora de Programas da Plataforma Cipó

Alana Manchineri - Gerente de Comunicação da COIAB - Coordenação das Organizações Indígenas da Amazônia Brasileira 

Carolina de Brito - Instituto Alana

Lídia Lins - Rede Vozes Negras pelo Clima",Seminário,Encerrada (Final),5438
76224,2025-05-07T13:50:00.000Z,2025-05-07T14:50:00.000Z,"Discussão e votação de propostas legislativas
 C - Eleição de Vice-Presidentes",Reunião Deliberativa,Encerrada (Final),537871
76230,2025-05-07T10:39:00.000Z,2025-05-07T17:22:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2003
76244,2025-05-06T16:22:00.000Z,2025-05-06T17:59:00.000Z,Encontro com CIMI e representantes indígenas,Reunião Técnica,Encerrada (Final),2007
76343,2025-05-10T14:00:00.000Z,2025-05-10T17:18:00.000Z,"Demandas da Aldeia Maracanã
 Requerimento n. 37/2025

Autor: Dep. Reimont

Convidados:


1. Representantes da Aldeia Maracanã;

2. Representante do Ministério dos Povos Indígenas

3. Representante da Fundação Nacional dos Povos Indígenas (FUNAI);

4. Representante do Ministério da Cultura;

5. Sra. Mariana Trotta, coordenadora do Núcle o de Assessoria jurídica Popular Luiza Mahin da FND/UFRJ;

6. Representante da Universidade Estadual do Rio de Janeiro (UERJ);

7. Representante do Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);

8. Representante da Secretaria Estadual de Cultura do Estado do Rio de Janeiro;

9. Representante do Ministério Público Federal;

10. Representante do Ministério do Desenvolvimento Agrário e Agricultura Familiar
(MDA);

11. Representante da Defensoria Pública da União;

12. Representante da Defensoria Pública do Estado do Rio de Janeiro; e

13. Representante da sociedade civil organizada e envolvida na pauta indígena e cultural.",Mesa Redonda,Encerrada (Final),2007
76185,2025-05-20T14:34:00.000Z,2025-05-20T15:48:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537480
76266,2025-05-20T14:39:00.000Z,2025-05-20T16:41:00.000Z,"Debater o risco iminente da chegada da doença Monilíase nas regiões produtoras de cacau no Brasil.
 Requerimento nº 39/2025 de autoria do Deputado Zé Neto (PT/BA)


CONVIDADOS:

Dr. JADERGUDSON PEREIRA (confirmado)
Professor Titular da Universidade de Santa Cruz - UESC e
Engenheiro Agrônomo da Universidade Federal da Bahia - UFBA

VANUZA BARROSO (confirmada)
Presidente da Associação Nacional de Produtores de Cacau (ANPC)

RICARDO HILMAN (confirmado)
Coordenador-Geral de Proteção de Plantas da Secretaria de Defesa Agropecuária
Ministério da Agricultura e Pecuária (Mapa)",Audiência Pública,Encerrada,2001
76295,2025-05-21T14:25:00.000Z,2025-05-21T14:44:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537870
