id_frente,id_deputado,nome_deputado,partido,uf
53889,204474,Juarez Costa,REPUBLICANOS,MT
53889,74317,Júlio Cesar,PSD,PI
53889,75431,Maurício Dziedricki,null,RS
53889,141508,Mauro Nazif,null,RO
53889,74352,Nilson Pinto,null,PA
53889,73466,Rubens Bueno,null,PR
53889,160635,Ruy Carneiro,PODE,PB
53889,178934,Toninho Wandscheer,PP,PR
53892,204494,Fred Costa,PRD,MG
53892,204388,Bibo Nunes,PL,RS
53892,141513,Bilac Pinto,null,MG
53892,204352,Camilo Capiberibe,null,AP
53892,204512,Delegado Marcelo Freitas,UNIÃO,MG
53892,92346,Eduardo Bolsonaro,null,SP
53892,108338,Jaqueline Cassol,null,RO
53892,204468,Joenia Wapichana,null,RR
53892,204555,José Ricardo,null,AM
53892,98057,Lafayette de Andrada,PL,MG
53892,204381,Luis Miranda,null,DF
53892,204471,Mara Rocha,null,AC
53892,204506,Marcos Pereira,REPUBLICANOS,SP
53892,204449,Nelson Barbudo,PODE,MT
53892,204366,Rodrigo Coelho,null,SC
53892,160632,Zé Silva,UNIÃO,MG
53890,204353,Aline Gurgel,UNIÃO,AP
53890,74459,Átila Lira,null,PI
53890,178975,Baleia Rossi,MDB,SP
53890,109429,Benes Leocádio,UNIÃO,RN
53890,204361,Carlos Chiodini,MDB,SC
53890,204496,Celso Sabino,PDT,PA
53890,204409,Daniel Trzeciak,PSDB,RS
53890,204569,Delegado Pablo,null,AM
53890,204481,Dr. Jaziel,PL,CE
53890,141422,Efraim Filho,null,PB
53890,204427,Fernando Rodolfo,PRD,PE
53890,204531,Guilherme Derrite,PP,SP
53890,204373,Hélio Costa,null,SC
53890,204420,Julian Lemos,null,PB
53890,204479,Nicoletti,PL,RR
53890,204524,Pinheirinho,PP,MG
53890,73486,Pompeo de Mattos,PDT,RS
53890,204416,Sanderson,PL,RS
53890,178947,Sóstenes Cavalcante,PL,RJ
53890,178863,Uldurico Junior,null,BA
53890,74043,Wellington Roberto,PSD,PB
53890,178889,Zé Carlos,null,MA
53890,160632,Zé Silva,UNIÃO,MG
53845,178975,BALEIA ROSSI,MDB,SP
53845,160640,EROS BIONDINI,PL,MG
53845,178872,GIVALDO VIEIRA,null,ES
53845,74665,JAIME MARTINS,null,MG
53845,74273,JEFFERSON CAMPOS,PL,SP
53845,73666,JOVAIR ARANTES,null,GO
53845,178986,NILTO TATTO,PT,SP
53845,141445,PEPE VARGAS,null,RS
53845,178951,RAFAEL MOTTA,null,RN
53845,195866,VAIDON OLIVEIRA,null,CE
53857,141383,ANTONIO BULHÕES,null,SP
53857,178958,CARLOS ANDRADE,null,RR
53857,160576,CÉSAR HALUM,null,TO
53857,134812,EDMILSON RODRIGUES,null,PA
53857,181316,ELIZEU DIONIZIO,null,MS
53857,178854,ELMAR NASCIMENTO,UNIÃO,BA
53857,160531,JHONATAN DE JESUS,null,RR
53857,178910,JOAQUIM PASSARINHO,PL,PA
53857,74351,JOSUÉ BENGTSON,null,PA
53857,148134,PROFESSOR VICTÓRIO GALLI,null,MT
53857,178920,RICARDO TEOBALDO,null,PE
53857,178944,ROBERTO SALES,null,RJ
53857,178840,ROCHA,null,AC
53857,178926,RODRIGO MARTINS,null,PI
53857,178862,TIA ERON,null,BA
53857,160976,TIRIRICA,PSD,SP
53857,74043,WELLINGTON ROBERTO,PSD,PB
53857,178902,ZECA DO PT,null,MS
53844,178999,BRUNNY,null,MG
53844,178938,CABO DACIOLO,null,RJ
53844,105112,CABUÇU BORGES,null,AP
53844,74651,CARLOS MELLES,null,MG
53844,74388,JORGE BOEIRA,null,SC
53844,141562,LELO COIMBRA,null,ES
53844,163321,RONALDO NOGUEIRA,null,RS
53844,178874,SERGIO VIDIGAL,null,ES
53844,73560,SILVIO TORRES,null,SP
53844,74283,VICENTINHO,null,SP
53843,141372,AELTON FREITAS,null,MG
53843,178924,CAPITÃO FÁBIO ABREU,null,PI
53843,160576,CÉSAR HALUM,null,TO
53843,143632,DOMINGOS NETO,PSD,CE
53843,134812,EDMILSON RODRIGUES,null,PA
53843,178905,FABIO GARCIA,UNIÃO,MT
53843,74558,GIVALDO CARIMBÃO,null,AL
53843,74665,JAIME MARTINS,null,MG
53843,74847,JAIR BOLSONARO,null,RJ
53843,160531,JHONATAN DE JESUS,null,RR
53843,141503,JÔ MORAES,null,MG
53843,160604,PEDRO UCZAI,PT,SC
53843,74216,RAIMUNDO GOMES DE MATOS,null,CE
53843,141531,RODRIGO DE CASTRO,UNIÃO,MG
53842,178831,ANDRÉ ABDON,PP,AP
53842,74537,CLAUDIO CAJADO,PP,BA
53842,178953,EXPEDITO NETTO,null,RO
53842,141450,HUGO LEAL,PSD,RJ
53842,150418,MÁRCIO MARINHO,REPUBLICANOS,BA
53842,178997,MOSES RODRIGUES,UNIÃO,CE
53842,74159,ODAIR CUNHA,PT,MG
53842,160517,PAULO FOLETTO,PSB,ES
53842,141527,RENATO MOLLING,null,RS
53842,178944,ROBERTO SALES,null,RJ
53842,74762,SARAIVA FELIPE,null,MG
53842,141553,VANDERLEI MACRIS,null,SP
53842,141560,WALTER IHOSHI,null,SP
53834,160543,ANDRE MOURA,null,SE
53834,178830,DR. SINVAL MALHEIROS,null,SP
53834,160663,LEOPOLDO MEYER,null,PR
53834,160561,MISSIONÁRIO JOSÉ OLIMPIO,PL,SP
53834,178840,ROCHA,null,AC
53834,160637,RONALDO FONSECA,null,DF
53841,178865,CABO SABINO,null,CE
53841,160674,HUGO MOTTA,REPUBLICANOS,PB
53841,74665,JAIME MARTINS,null,MG
53841,178842,JHC,null,AL
53841,178917,JOÃO FERNANDO COUTINHO,null,PE
53841,141480,LÁZARO BOTELHO,null,TO
53841,180545,OSMAR BERTOLDI,null,PR
53841,160642,PASTOR EURICO,PSDB,PE
53841,74161,REGINALDO LOPES,PT,MG
53841,171620,RENATO ANDRADE,null,MG
53841,178870,RÔNEY NEMER,null,DF
53841,178946,SORAYA SANTOS,PL,RJ
53841,160611,TONINHO PINHEIRO,null,MG
53840,178972,ALEX MANENTE,CIDADANIA,SP
53840,178927,ALIEL MACHADO,PV,PR
53840,195143,ANDRÉ AMARAL,null,PB
53840,69871,BACELAR,PV,BA
53840,178838,CÉSAR MESSIAS,null,AC
53840,178928,CHRISTIANE DE SOUZA YARED,null,PR
53840,143632,DOMINGOS NETO,PSD,CE
53840,178930,EVANDRO ROMAN,null,PR
53840,171623,FABIO REIS,PSD,SE
53840,178981,HERCULANO PASSOS,null,SP
53840,141450,HUGO LEAL,PSD,RJ
53840,178983,MARCIO ALVINO,PL,SP
53840,73553,NELSON MARQUEZELLI,null,SP
53840,141515,OTAVIO LEITE,null,RJ
53840,74017,PAULO FEIJÓ,null,RJ
53840,160654,RENZO BRAZ,null,MG
53840,74372,SANDES JÚNIOR,null,GO
53840,178934,TONINHO WANDSCHEER,PP,PR
53840,113247,VALMIR PRASCIDELLI,null,SP
53839,178833,ALEXANDRE SERFIOTIS,null,RJ
53839,93083,CACÁ LEÃO,null,BA
53839,141405,CELSO MALDANER,null,SC
53839,143632,DOMINGOS NETO,PSD,CE
53839,74655,EDUARDO BARBOSA,null,MG
53839,178930,EVANDRO ROMAN,null,PR
53839,178905,FABIO GARCIA,UNIÃO,MT
53839,160669,GENECIAS NORONHA,null,CE
53839,74366,JOÃO CAMPOS,null,GO
53839,166402,MAGDA MOFATTO,PL,GO
53839,74470,MARCONDES GADELHA,null,PB
53839,74161,REGINALDO LOPES,PT,MG
53839,178898,TENENTE LÚCIO,null,MG
53833,73584,ANTONIO CARLOS MENDES THAME,null,SP
53833,74651,CARLOS MELLES,null,MG
53833,178905,FABIO GARCIA,UNIÃO,MT
53833,160598,FLÁVIA MORAIS,PDT,GO
53833,73482,HENRIQUE FONTANA,null,RS
53833,178884,HILDO ROCHA,MDB,MA
53833,178855,IRMÃO LAZARO,null,BA
53833,114941,JOSI NUNES,null,TO
53833,178885,JUNIOR MARRECA,null,MA
53833,160544,JUNJI ABE,null,SP
53833,141562,LELO COIMBRA,null,ES
53833,178802,LUIZ CARLOS RAMOS,null,RJ
53833,171619,MARGARIDA SALOMÃO,null,MG
53833,160639,PROFESSORA DORINHA SEABRA REZENDE,null,TO
53833,73674,ROBERTO BALESTRA,null,GO
53833,122466,RONALDO MARTINS,null,CE
53833,178911,SIMONE MORGADO,null,PA
53829,105112,CABUÇU BORGES,null,AP
53829,160576,CÉSAR HALUM,null,TO
53829,178848,CONCEIÇÃO SAMPAIO,null,AM
53829,178893,DELEGADO EDSON MOREIRA,null,MG
53829,178830,DR. SINVAL MALHEIROS,null,SP
53829,178872,GIVALDO VIEIRA,null,ES
53829,141450,HUGO LEAL,PSD,RJ
53829,141470,JOSÉ GUIMARÃES,null,CE
53829,178886,JUSCELINO FILHO,PSDB,MA
53829,73486,POMPEO DE MATTOS,PDT,RS
53829,178861,RONALDO CARLETTO,null,BA
53829,73931,ZÉ GERALDO,null,PA
53831,73437,BETO MANSUR,null,SP
53831,141417,EDIO LOPES,null,RR
53831,160587,FÁBIO TRAD,null,MS
53831,141430,FELIPE BORNIER,null,RJ
53831,160667,GUILHERME MUSSI,null,SP
53831,141458,JOÃO CARLOS BACELAR,PL,BA
53831,178917,JOÃO FERNANDO COUTINHO,null,PE
53831,178851,JOZI ARAÚJO,null,AP
53831,160659,KEIKO OTA,null,SP
53831,151208,LAERCIO OLIVEIRA,null,SE
53831,74571,NELSON PELLEGRINO,null,BA
53831,178986,NILTO TATTO,PT,SP
53831,178868,ODORICO MONTEIRO,null,CE
53831,74399,ONYX LORENZONI,null,RS
53831,73463,OSMAR SERRAGLIO,null,PR
53831,74160,PATRUS ANANIAS,PT,MG
53831,160621,SANDRO ALEX,PSD,PR
53828,133439,ANDRÉ FIGUEIREDO,PDT,CE
53828,159237,ASSIS CARVALHO,null,PI
53828,74378,ASSIS DO COUTO,null,PR
53828,74651,CARLOS MELLES,null,MG
53828,178963,COVATTI FILHO,null,RS
53828,160575,ERIKA KOKAY,PT,DF
53828,178964,HEITOR SCHUCH,PSD,RS
53828,4931,IZALCI LUCAS,null,DF
53828,178965,JOÃO DERLY,null,RS
53828,74317,JÚLIO CESAR,PSD,PI
53828,94931,LUCIO VIEIRA LIMA,null,BA
53828,74041,LUIZ COUTO,PT,PB
53828,74571,NELSON PELLEGRINO,null,BA
53828,73692,OSMAR TERRA,PL,RS
53828,141518,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP
53938,178970,João Daniel,PT,SE
53938,205550,Jorge Braz,REPUBLICANOS,RJ
53938,98057,Lafayette de Andrada,PL,MG
53938,150418,Márcio Marinho,REPUBLICANOS,BA
53938,74158,Mário Heringer,PDT,MG
53938,178987,Orlando Silva,PCdoB,SP
53938,160556,Padre João,PT,MG
53938,160604,Pedro Uczai,PT,SC
53938,74043,Wellington Roberto,PSD,PB
53923,204423,André Ferreira,PL,PE
53923,74467,Damião Feliciano,UNIÃO,PB
53923,204436,Isnaldo Bulhões Jr.,MDB,AL
53923,74158,Mário Heringer,PDT,MG
53923,74159,Odair Cunha,PT,MG
53923,122974,Pedro Lucas Fernandes,UNIÃO,MA
53923,73788,Ricardo Barros,PP,PR
53922,178937,Altineu Côrtes,PL,RJ
53922,204356,Amaro Neto,PP,ES
53922,73891,Darcísio Perondi,null,RS
53922,204512,Delegado Marcelo Freitas,UNIÃO,MG
53922,178929,Diego Garcia,REPUBLICANOS,PR
53922,160667,Guilherme Mussi,null,SP
53922,178910,Joaquim Passarinho,PL,PA
53922,204540,Maria Rosas,REPUBLICANOS,SP
53922,74571,Nelson Pellegrino,null,BA
53922,204441,Otoni de Paula,PSD,RJ
53922,74305,Roberto Pessoa,null,CE
53922,160651,Rogério Peninha Mendonça,null,SC
53922,206231,Ted Conti,null,ES
53926,178972,Alex Manente,CIDADANIA,SP
53926,178831,André Abdon,PP,AP
53926,74471,André de Paula,null,PE
53926,178939,Clarissa Garotinho,null,RJ
53926,161550,Emidinho Madeira,PL,MG
53926,204477,Felício Laterça,null,RJ
53926,160666,Félix Mendonça Júnior,PDT,BA
53926,74317,Júlio Cesar,PSD,PI
53926,74571,Nelson Pellegrino,null,BA
53926,194260,Nivaldo Albuquerque,null,AL
53926,66179,Norma Ayub,null,ES
53926,204383,Professor Israel Batista,null,DF
53926,204437,Severino Pessoa,null,AL
53927,160518,Weliton Prado,SOLIDARIEDADE,MG
53927,178881,Aluisio Mendes,REPUBLICANOS,MA
53927,204388,Bibo Nunes,PL,RS
53927,178876,Célio Silveira,MDB,GO
53927,204439,Dr. Leonardo,null,MT
53927,74655,Eduardo Barbosa,null,MG
53927,178969,Fábio Mitidieri,null,SE
53927,178954,Lucio Mosquini,PL,RO
53927,160651,Rogério Peninha Mendonça,null,SC
53927,177282,Subtenente Gonzaga,null,MG
53928,141391,Arnaldo Jardim,CIDADANIA,SP
53928,178975,Baleia Rossi,MDB,SP
53928,178962,Carlos Gomes,REPUBLICANOS,RS
53928,141428,Fábio Faria,null,RN
53928,178969,Fábio Mitidieri,null,SE
53928,160570,Jerônimo Goergen,null,RS
53928,141470,José Guimarães,null,CE
53928,74141,Josias Gomes,null,BA
53928,141516,Paulo Abi-Ackel,PSDB,MG
53928,122158,Pedro Paulo,PSD,RJ
53933,178972,Alex Manente,CIDADANIA,SP
53933,204356,Amaro Neto,PP,ES
53933,74467,Damião Feliciano,UNIÃO,PB
53933,74060,Daniel Almeida,PCdoB,BA
53933,178839,Jéssica Sales,null,AC
53933,166402,Magda Mofatto,PL,GO
53933,150418,Márcio Marinho,REPUBLICANOS,BA
53933,178843,Marx Beltrão,PP,AL
53933,160601,Pr. Marco Feliciano,PL,SP
53933,137070,Vicentinho Júnior,PSDB,TO
53933,178889,Zé Carlos,null,MA
53934,160527,Aguinaldo Ribeiro,PP,PB
53934,160545,Alexandre Leite,UNIÃO,SP
53934,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53934,141417,Edio Lopes,null,RR
53934,204455,Luiz Lima,NOVO,RJ
53934,204395,Pedro Lupion,REPUBLICANOS,PR
53934,160635,Ruy Carneiro,PODE,PB
53934,178934,Toninho Wandscheer,PP,PR
53935,178881,Aluisio Mendes,REPUBLICANOS,MA
53935,178829,Capitão Augusto,PL,SP
53935,178924,Capitão Fábio Abreu,null,PI
53935,204370,Célio Moura,null,TO
53935,160575,Erika Kokay,PT,DF
53935,178953,Expedito Netto,null,RO
53935,98057,Lafayette de Andrada,PL,MG
53935,166402,Magda Mofatto,PL,GO
53935,160604,Pedro Uczai,PT,SC
53935,152610,Roberto Alves,null,SP
53935,178874,Sergio Vidigal,null,ES
53935,160591,Vinicius Gurgel,PL,AP
53935,160592,Zeca Dirceu,PT,PR
53936,178983,Marcio Alvino,PL,SP
53936,135054,Cristiano Vale,null,PA
53936,141411,Dagoberto Nogueira,PP,MS
53936,160528,Danilo Cabral,null,PE
53936,160669,Genecias Noronha,null,CE
53936,178981,Herculano Passos,null,SP
53936,204550,Júnior Mano,PSB,CE
53936,160510,Luis Tibé,null,MG
53936,160601,Pr. Marco Feliciano,PL,SP
53936,74161,Reginaldo Lopes,PT,MG
53936,178933,Sergio Souza,MDB,PR
53936,178874,Sergio Vidigal,null,ES
53936,160976,Tiririca,PSD,SP
53936,160569,Waldenor Pereira,PT,BA
53936,178952,Walter Alves,null,RN
53937,204476,Chiquinho Brazão,null,RJ
53937,160588,Diego Andrade,PSD,MG
53937,74655,Eduardo Barbosa,null,MG
53937,178839,Jéssica Sales,null,AC
53937,204472,José Medeiros,PL,MT
53937,178956,Mariana Carvalho,null,RO
53937,204566,Marreca Filho,null,MA
53937,160601,Pr. Marco Feliciano,PL,SP
53937,160641,Professora Marcivania,PCdoB,AP
53937,204425,Silvio Costa Filho,REPUBLICANOS,PE
53937,178934,Toninho Wandscheer,PP,PR
53937,141553,Vanderlei Macris,null,SP
53915,204383,Professor Israel Batista,null,DF
53915,160600,Arthur Oliveira Maia,UNIÃO,BA
53915,160665,Augusto Coutinho,REPUBLICANOS,PE
53915,141335,Beto Faro,null,PA
53915,134812,Edmilson Rodrigues,null,PA
53915,178873,Helder Salomão,PT,ES
53915,74273,Jefferson Campos,PL,SP
53915,204550,Júnior Mano,PSB,CE
53915,74156,Leonardo Monteiro,PT,MG
53915,204573,Otto Alencar Filho,null,BA
53915,73943,Perpétua Almeida,null,AC
53915,160655,Ricardo Izar,null,SP
53915,178874,Sergio Vidigal,null,ES
53915,178947,Sóstenes Cavalcante,PL,RJ
53915,160610,Valmir Assunção,PT,BA
53924,160600,Arthur Oliveira Maia,UNIÃO,BA
53924,160665,Augusto Coutinho,REPUBLICANOS,PE
53924,74052,Bosco Costa,null,SE
53924,178876,Célio Silveira,MDB,GO
53924,204490,Charlles Evangelista,null,MG
53924,204541,Eduardo Bismarck,PV,CE
53924,160640,Eros Biondini,PL,MG
53924,160674,Hugo Motta,REPUBLICANOS,PB
53924,204508,Igor Timo,PSD,MG
53924,112437,João Marcelo Souza,null,MA
53924,160510,Luis Tibé,null,MG
53924,204522,Marco Bertaiolli,null,SP
53924,204566,Marreca Filho,null,MA
53924,178987,Orlando Silva,PCdoB,SP
53924,160610,Valmir Assunção,PT,BA
53924,141553,Vanderlei Macris,null,SP
53924,204505,Vavá Martins,null,PA
53914,178881,Aluisio Mendes,REPUBLICANOS,MA
53914,93083,Cacá Leão,null,BA
53914,204426,Carlos Veras,PT,PE
53914,74060,Daniel Almeida,PCdoB,BA
53914,178951,Rafael Motta,null,RN
53920,141335,Beto Faro,null,PA
53920,178924,Capitão Fábio Abreu,null,PI
53920,178928,Christiane de Souza Yared,null,PR
53920,141431,Fernando Coelho Filho,UNIÃO,PE
53920,204392,Francisco Jr.,null,GO
53920,204472,José Medeiros,PL,MT
53920,204563,Josimar Maranhãozinho,null,MA
53920,204474,Juarez Costa,REPUBLICANOS,MT
53920,150418,Márcio Marinho,REPUBLICANOS,BA
53920,178985,Miguel Lombardi,PL,SP
53920,160558,Paulo Freire Costa,PL,SP
53920,160653,Roberto de Lucena,null,SP
53920,178921,Sebastião Oliveira,null,PE
53921,178836,Alan Rick,null,AC
53921,178966,Geovania de Sá,PSDB,SC
53921,204576,João Roma,null,BA
53921,204441,Otoni de Paula,PSD,RJ
53921,204396,Vermelho,PP,PR
53917,204571,Alex Santana,null,BA
53917,160545,Alexandre Leite,UNIÃO,SP
53917,143632,Domingos Neto,PSD,CE
53917,160758,Domingos Sávio,PL,MG
53917,178969,Fábio Mitidieri,null,SE
53917,204419,Glaustin da Fokus,PODE,GO
53917,74273,Jefferson Campos,PL,SP
53917,160510,Luis Tibé,null,MG
53917,204553,Pastor Sargento Isidório,AVANTE,BA
53917,73943,Perpétua Almeida,null,AC
53917,160641,Professora Marcivania,PCdoB,AP
53917,178989,Renata Abreu,PODE,SP
53917,152610,Roberto Alves,null,SP
53917,178930,Roman,null,PR
53919,74057,Alice Portugal,PCdoB,BA
53919,74060,Daniel Almeida,PCdoB,BA
53919,178969,Fábio Mitidieri,null,SE
53919,178842,Jhc,null,AL
53919,139285,Lídice da Mata,PSB,BA
53919,178986,Nilto Tatto,PT,SP
53919,204492,Paulo Guedes,PT,MG
53919,73943,Perpétua Almeida,null,AC
53919,141523,Raul Henry,null,PE
53919,160610,Valmir Assunção,PT,BA
53904,74471,André de Paula,null,PE
53904,160538,Bohn Gass,PT,RS
53904,132504,Enio Verri,null,PR
53904,204368,Fabio Schiochet,UNIÃO,SC
53904,198197,Greyce Elias,AVANTE,MG
53904,178909,Hélio Leite,null,PA
53904,74273,Jefferson Campos,PL,SP
53904,178970,João Daniel,PT,SE
53904,204472,José Medeiros,PL,MT
53904,204458,Major Fabiana,null,RJ
53904,204433,Marcelo Calero,null,RJ
53904,171617,Paulão,PT,AL
53904,90201,Pedro Augusto Bezerra,null,CE
53904,204529,Policial Katia Sastre,null,SP
53904,204480,Rogério Correia,PT,MG
53904,92776,Stefano Aguiar,PSD,MG
53904,178952,Walter Alves,null,RN
53904,178889,Zé Carlos,null,MA
53906,178927,Aliel Machado,PV,PR
53906,204515,André Janones,REDE,MG
53906,204414,Aroldo Martins,null,PR
53906,204352,Camilo Capiberibe,null,AP
53906,204487,Capitão Wagner,null,CE
53906,135054,Cristiano Vale,null,PA
53906,204456,Gutemberg Reis,MDB,RJ
53906,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53906,178866,Luizianne Lins,REDE,CE
53906,204469,Manuel Marcos,null,AC
53906,204433,Marcelo Calero,null,RJ
53906,74158,Mário Heringer,PDT,MG
53906,178896,Newton Cardoso Jr,MDB,MG
53906,74159,Odair Cunha,PT,MG
53906,74161,Reginaldo Lopes,PT,MG
53906,160655,Ricardo Izar,null,SP
53908,178836,Alan Rick,null,AC
53908,178831,André Abdon,PP,AP
53908,204439,Dr. Leonardo,null,MT
53908,141417,Edio Lopes,null,RR
53908,204541,Eduardo Bismarck,PV,CE
53908,161550,Emidinho Madeira,PL,MG
53908,204368,Fabio Schiochet,UNIÃO,SC
53908,204392,Francisco Jr.,null,GO
53908,204442,Gurgel,null,RJ
53908,74848,Jandira Feghali,PCdoB,RJ
53908,204468,Joenia Wapichana,null,RR
53908,74554,José Rocha,UNIÃO,BA
53908,76874,Marcelo Freixo,null,RJ
53908,74158,Mário Heringer,PDT,MG
53908,66179,Norma Ayub,null,ES
53908,141523,Raul Henry,null,PE
53908,204530,Rodrigo Agostinho,null,SP
53910,178835,Afonso Motta,PDT,RS
53910,204544,Alexandre Frota,null,SP
53910,160545,Alexandre Leite,UNIÃO,SP
53910,178882,André Fufuca,PP,MA
53910,204397,Boca Aberta,null,PR
53910,204367,Daniel Freitas,PL,SC
53910,211866,Fabiano Tolentino,null,MG
53910,204419,Glaustin da Fokus,PODE,GO
53910,204431,Marcos Aurélio Sampaio,MDB,PI
53910,146307,Neri Geller,null,MT
53910,178860,Paulo Azi,UNIÃO,BA
53910,193726,Paulo Eduardo Martins,null,PR
53910,205865,Reinhold Stephanes Junior,null,PR
53910,74043,Wellington Roberto,PSD,PB
53911,160511,Alessandro Molon,null,RJ
53911,159237,Assis Carvalho,null,PI
53911,164360,Carmen Zanotto,null,SC
53911,178876,Célio Silveira,MDB,GO
53911,74655,Eduardo Barbosa,null,MG
53911,178981,Herculano Passos,null,SP
53911,204468,Joenia Wapichana,null,RR
53911,74571,Nelson Pellegrino,null,BA
53911,160517,Paulo Foletto,PSB,ES
53911,204530,Rodrigo Agostinho,null,SP
53911,204525,Rosana Valle,PL,SP
53911,74356,Silas Câmara,null,AM
53911,204396,Vermelho,PP,PR
53912,178928,Christiane de Souza Yared,null,PR
53912,141417,Edio Lopes,null,RR
53912,204558,Marcelo Nilo,REPUBLICANOS,BA
53912,204453,Natália Bonavides,PT,RN
53912,178896,Newton Cardoso Jr,MDB,MG
53912,178986,Nilto Tatto,PT,SP
53912,204570,Pastor Gil,PL,MA
53912,204529,Policial Katia Sastre,null,SP
53912,204480,Rogério Correia,PT,MG
53912,141553,Vanderlei Macris,null,SP
53912,178992,Vitor Lippi,PSD,SP
53912,160569,Waldenor Pereira,PT,BA
53913,204544,Alexandre Frota,null,SP
53913,178882,André Fufuca,PP,MA
53913,178948,Beto Rosado,null,RN
53913,204476,Chiquinho Brazão,null,RJ
53913,178963,Covatti Filho,null,RS
53913,198783,Emanuel Pinheiro Neto,PSD,MT
53913,160575,Erika Kokay,PT,DF
53913,67138,Iracema Portella,null,PI
53913,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53913,178832,Leandre,PSD,PR
53913,171617,Paulão,PT,AL
53913,204395,Pedro Lupion,REPUBLICANOS,PR
53913,204390,Professor Alcides,PSDB,GO
53913,141555,Vinicius Carvalho,PL,SP
53916,204521,Abou Anni,null,SP
53916,204397,Boca Aberta,null,PR
53916,204380,Celina Leão,null,DF
53916,92346,Eduardo Bolsonaro,null,SP
53916,178871,Evair Vieira de Melo,PP,ES
53916,107283,Gleisi Hoffmann,PT,PR
53916,74366,João Campos,null,GO
53916,178843,Marx Beltrão,PP,AL
53916,204498,Olival Marques,PODE,PA
53916,160642,Pastor Eurico,PSDB,PE
53916,74305,Roberto Pessoa,null,CE
53916,178945,Rosangela Gomes,REPUBLICANOS,RJ
53916,74043,Wellington Roberto,PSD,PB
53900,178831,André Abdon,PP,AP
53900,204460,Carlos Jordy,PL,RJ
53900,204371,Felipe Rigoni,null,ES
53900,204513,Guiga Peixoto,null,SP
53900,73482,Henrique Fontana,null,RS
53900,204539,Hercílio Coelho Diniz,MDB,MG
53900,204433,Marcelo Calero,null,RJ
53900,204453,Natália Bonavides,PT,RN
53900,204565,Professora Dayane Pimentel,null,BA
53900,160651,Rogério Peninha Mendonça,null,SC
53900,178961,Shéridan,null,RR
53900,204425,Silvio Costa Filho,REPUBLICANOS,PE
53909,160508,Afonso Florence,PT,BA
53909,204503,Alexandre Padilha,null,SP
53909,159237,Assis Carvalho,null,PI
53909,204380,Celina Leão,null,DF
53909,204465,Haroldo Cathedral,null,RR
53909,178981,Herculano Passos,null,SP
53909,74156,Leonardo Monteiro,PT,MG
53909,204543,Luiz Flávio Gomes,null,SP
53909,204524,Pinheirinho,PP,MG
53909,204383,Professor Israel Batista,null,DF
53909,204530,Rodrigo Agostinho,null,SP
53909,178930,Roman,null,PR
53893,74057,Alice Portugal,PCdoB,BA
53893,207176,Bia Cavassa,null,MS
53893,204502,Bozzella,null,SP
53893,204352,Camilo Capiberibe,null,AP
53893,178953,Expedito Netto,null,RO
53893,204398,Felipe Francischini,PODE,PR
53893,204436,Isnaldo Bulhões Jr.,MDB,AL
53893,108338,Jaqueline Cassol,null,RO
53893,204497,Júnior Ferrari,PSD,PA
53893,74585,Lincoln Portela,PL,MG
53893,204431,Marcos Aurélio Sampaio,MDB,PI
53893,74749,Mauro Lopes,null,MG
53899,178835,Afonso Motta,PDT,RS
53899,178927,Aliel Machado,PV,PR
53899,160538,Bohn Gass,PT,RS
53899,204370,Célio Moura,null,TO
53899,141408,Cleber Verde,MDB,MA
53899,141421,Eduardo da Fonte,PP,PE
53899,160598,Flávia Morais,PDT,GO
53899,178964,Heitor Schuch,PSD,RS
53899,178909,Hélio Leite,null,PA
53899,160619,José Nunes,null,BA
53899,204574,Junior Lourenço,MDB,MA
53899,178985,Miguel Lombardi,PL,SP
53899,154178,Milton Vieira,REPUBLICANOS,SP
53899,160639,Professora Dorinha Seabra Rezende,null,TO
53899,160610,Valmir Assunção,PT,BA
53905,204502,Bozzella,null,SP
53905,74471,André de Paula,null,PE
53905,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53905,74467,Damião Feliciano,UNIÃO,PB
53905,178929,Diego Garcia,REPUBLICANOS,PR
53905,204351,Dr. Luiz Ovando,PP,MS
53905,204398,Felipe Francischini,PODE,PR
53905,204392,Francisco Jr.,null,GO
53905,204497,Júnior Ferrari,PSD,PA
53905,74158,Mário Heringer,PDT,MG
53905,160558,Paulo Freire Costa,PL,SP
53905,160653,Roberto de Lucena,null,SP
53905,204366,Rodrigo Coelho,null,SC
53905,160635,Ruy Carneiro,PODE,PB
53905,178889,Zé Carlos,null,MA
53918,204544,Alexandre Frota,null,SP
53918,133439,André Figueiredo,PDT,CE
