tipo_evento,id_deputado,nome_deputado,presencas_confirmadas,total_eventos_tipo,taxa_presenca_perc
Sessão Preparatória - Eleição,74156,Leonardo Monteiro,1,1,100
Sessão Preparatória - Eleição,204518,Dr. Frederico,1,1,100
Sessão Preparatória - Eleição,204574,Junior Lourenço,1,1,100
Palestra,220591,Meire Serafim,1,1,100
Sessão Preparatória - Eleição,74299,Leônidas Cristino,1,1,100
Sessão Preparatória - Eleição,204479,Nicoletti,1,1,100
Sessão Preparatória - Eleição,220566,Lêda Borges,1,1,100
Sessão Preparatória - Eleição,141487,Luiz Fernando Faria,1,1,100
Sessão Preparatória - Eleição,160518,Weliton Prado,1,1,100
Sessão Preparatória - Eleição,220600,Lebrão,1,1,100
Sessão Preparatória - Eleição,220618,Sargento Portugal,1,1,100
Sessão Preparatória - Eleição,220695,Rogéria Santos,1,1,100
Sessão Preparatória - Eleição,213762,Carla Dickson,1,1,100
Sessão Preparatória - Eleição,220651,Simone Marquetto,1,1,100
Sessão Preparatória - Eleição,160601,Pr. Marco Feliciano,1,1,100
Sessão Preparatória - Eleição,220708,Gabriel Nunes,1,1,100
Palestra,204528,Adriana Ventura,1,1,100
Sessão Preparatória - Eleição,204557,Sidney Leite,1,1,100
Sessão Preparatória - Eleição,178887,Rubens Pereira Júnior,1,1,100
Sessão Preparatória - Eleição,220662,Lucas Ramos,1,1,100
Sessão Preparatória - Eleição,220527,Jack Rocha,1,1,100
Sessão Preparatória - Eleição,204457,Juninho do Pneu,1,1,100
Sessão Preparatória - Eleição,66385,Julio Arcoverde,1,1,100
Sessão Preparatória - Eleição,156190,Marcel van Hattem,1,1,100
Sessão Preparatória - Eleição,204423,André Ferreira,1,1,100
Sessão Preparatória - Eleição,220594,Coronel Assis,1,1,100
Sessão Preparatória - Eleição,122974,Pedro Lucas Fernandes,1,1,100
Sessão Preparatória - Eleição,141488,Paulo Teixeira,1,1,100
Palestra,220643,Sônia Guajajara,1,1,100
Palestra,225730,Enfermeira Ana Paula,1,1,100
Palestra,220603,Dani Cunha,1,1,100
Sessão Preparatória - Eleição,171617,Paulão,1,1,100
Sessão Preparatória - Eleição,204362,Ricardo Guidi,1,1,100
Palestra,74075,Elcione Barbalho,1,1,100
Sessão Preparatória - Eleição,220570,Dr. Ismael Alexandrino,1,1,100
Sessão Preparatória - Eleição,178866,Luizianne Lins,1,1,100
Sessão Preparatória - Eleição,220607,Max Lemos,1,1,100
Sessão Preparatória - Eleição,178857,Jorge Solla,1,1,100
Sessão Preparatória - Eleição,220712,Fausto Santos Jr.,1,1,100
Sessão Preparatória - Eleição,69871,Bacelar,1,1,100
Sessão Preparatória - Eleição,136811,Afonso Hamm,1,1,100
Sessão Preparatória - Eleição,204369,Caroline de Toni,1,1,100
Sessão Preparatória - Eleição,220697,Jadyel Alencar,1,1,100
Sessão Preparatória - Eleição,220567,Jeferson Rodrigues,1,1,100
Sessão Preparatória - Eleição,74141,Josias Gomes,1,1,100
Palestra,220555,Daiana Santos,1,1,100
Visita Oficial,178857,Jorge Solla,1,1,100
Evento Técnico,74084,Raimundo Santos,1,1,100
Sessão Preparatória - Eleição,178854,Elmar Nascimento,1,1,100
Sessão Preparatória - Eleição,221328,Adilson Barroso,1,1,100
Sessão Preparatória - Eleição,220617,Murillo Gouvea,1,1,100
Sessão Preparatória - Eleição,220549,Any Ortiz,1,1,100
Sessão Preparatória - Eleição,139285,Lídice da Mata,1,1,100
Sessão Preparatória - Eleição,220704,Carol Dartora,1,1,100
Sessão Preparatória - Eleição,220633,Ricardo Salles,1,1,100
Sessão Preparatória - Eleição,220683,Beto Richa,1,1,100
Sessão Preparatória - Eleição,220681,Fábio Macedo,1,1,100
Sessão Preparatória - Eleição,220551,Franciane Bayer,1,1,100
Palestra,213762,Carla Dickson,1,1,100
Sessão Preparatória - Eleição,74084,Raimundo Santos,1,1,100
Sessão Preparatória - Eleição,226837,Saulo Pedroso,1,1,100
Sessão Preparatória - Eleição,178972,Alex Manente,1,1,100
Sessão Preparatória - Eleição,74158,Mário Heringer,1,1,100
Visita Oficial,220598,Tarcísio Motta,1,1,100
Reunião,204528,Adriana Ventura,3,3,100
Sessão Preparatória - Eleição,220684,Tião Medeiros,1,1,100
Palestra,204453,Natália Bonavides,1,1,100
Sessão Preparatória - Eleição,178882,André Fufuca,1,1,100
Sessão Preparatória - Eleição,204409,Daniel Trzeciak,1,1,100
Palestra,220557,Daniela Reinehr,1,1,100
Palestra,220695,Rogéria Santos,1,1,100
Sessão Preparatória - Eleição,220649,Delegado da Cunha,1,1,100
Reunião,178929,Diego Garcia,3,3,100
Sessão Preparatória - Eleição,220687,Márcio Honaiser,1,1,100
Palestra,220548,Camila Jara,1,1,100
Sessão Preparatória - Eleição,160642,Pastor Eurico,1,1,100
Palestra,104552,Socorro Neri,1,1,100
Sessão Preparatória - Eleição,204511,David Soares,1,1,100
Sessão Preparatória - Eleição,204559,Zé Neto,1,1,100
Sessão Preparatória - Eleição,220611,General Pazuello,1,1,100
Sessão Preparatória - Eleição,188097,Merlong Solano,1,1,100
Palestra,74848,Jandira Feghali,1,1,100
Sessão Preparatória - Eleição,138286,Luciano Alves,1,1,100
Sessão Preparatória - Eleição,204524,Pinheirinho,1,1,100
Sessão Preparatória - Eleição,204528,Adriana Ventura,1,1,100
Palestra,220659,Dayany Bittencourt,1,1,100
Sessão Preparatória - Eleição,220557,Daniela Reinehr,1,1,100
Sessão Preparatória - Eleição,220603,Dani Cunha,1,1,100
Sessão Preparatória - Eleição,204573,Otto Alencar Filho,1,1,100
Sessão Preparatória - Eleição,160632,Zé Silva,1,1,100
Sessão Preparatória - Eleição,204416,Sanderson,1,1,100
Sessão Preparatória - Eleição,204566,Marreca Filho,1,1,100
Sessão Preparatória - Eleição,204481,Dr. Jaziel,1,1,100
Sessão Preparatória - Eleição,220533,Prof. Reginaldo Veras,1,1,100
Sessão Preparatória - Eleição,74270,Gilberto Nascimento,1,1,100
Palestra,220623,Duda Salabert,1,1,100
Sessão Preparatória - Eleição,92346,Eduardo Bolsonaro,1,1,100
Sessão Preparatória - Eleição,220648,Marangoni,1,1,100
Sessão Preparatória - Eleição,220538,Albuquerque,1,1,100
Evento Técnico,221148,Alfredinho,1,1,100
Sessão Preparatória - Eleição,160553,Antonio Brito,1,1,100
Sessão Preparatória - Eleição,220666,Coronel Meira,1,1,100
Palestra,220674,Dra. Alessandra Haber,1,1,100
Sessão Preparatória - Eleição,180214,Pastor Diniz,1,1,100
Sessão Preparatória - Eleição,230767,Rodrigo da Zaeli,1,1,100
Sessão Preparatória - Eleição,220610,Dr. Fernando Máximo,1,1,100
Sessão Preparatória - Eleição,160548,Jonas Donizette,1,1,100
Palestra,220527,Jack Rocha,1,1,100
Sessão Preparatória - Eleição,73531,Ivan Valente,1,1,100
Sessão Preparatória - Eleição,204360,Silvia Cristina,1,1,100
Sessão Preparatória - Eleição,220555,Daiana Santos,1,1,100
Sessão Preparatória - Eleição,204368,Fabio Schiochet,1,1,100
Sessão Preparatória - Eleição,204550,Júnior Mano,1,1,100
Sessão Preparatória - Eleição,220642,Delegado Bruno Lima,1,1,100
Sessão Preparatória - Eleição,220715,Amom Mandel,1,1,100
Sessão Preparatória - Eleição,204391,José Nelto,1,1,100
Sessão Preparatória - Eleição,220602,Dimas Gadelha,1,1,100
Sessão Preparatória - Eleição,160588,Diego Andrade,1,1,100
Sessão Preparatória - Eleição,204361,Carlos Chiodini,1,1,100
Sessão Preparatória - Eleição,220629,Dandara,1,1,100
Palestra,220595,Coronel Fernanda,1,1,100
Sessão Preparatória - Eleição,74060,Daniel Almeida,1,1,100
Sessão Preparatória - Eleição,74043,Wellington Roberto,1,1,100
Sessão Preparatória - Eleição,220673,Delegado Caveira,1,1,100
Sessão Preparatória - Eleição,220638,Antonio Carlos Rodrigues,1,1,100
Sessão Preparatória - Eleição,220595,Coronel Fernanda,1,1,100
Sessão Preparatória - Eleição,178946,Soraya Santos,1,1,100
Palestra,220656,Fernanda Pessoa,1,1,100
Sessão Preparatória - Eleição,220553,Denise Pessôa,1,1,100
Sessão Preparatória - Eleição,178997,Moses Rodrigues,1,1,100
Sessão Preparatória - Eleição,204444,Helio Lopes,1,1,100
Sessão Preparatória - Eleição,220531,Gilvan Maximo,1,1,100
Sessão Preparatória - Eleição,220693,Roberta Roma,1,1,100
Sessão Preparatória - Eleição,204515,André Janones,1,1,100
Sessão Preparatória - Eleição,204410,Luisa Canziani,1,1,100
Sessão Preparatória - Eleição,157130,Túlio Gadêlha,1,1,100
Evento Técnico,160161,Marcelo Queiroz,1,1,100
Sessão Preparatória - Eleição,220657,André Fernandes,1,1,100
Sessão Preparatória - Eleição,204526,Luiz Philippe de Orleans e Bragança,1,1,100
Sessão Preparatória - Eleição,92776,Stefano Aguiar,1,1,100
Palestra,220569,Silvye Alves,1,1,100
Palestra,74784,Luiza Erundina,1,1,100
Sessão Preparatória - Eleição,220589,Eduardo Velloso,1,1,100
Sessão Preparatória - Eleição,74044,Wilson Santiago,1,1,100
Sessão Preparatória - Eleição,220672,Henderson Pinto,1,1,100
Sessão Preparatória - Eleição,160535,Marcon,1,1,100
Sessão Preparatória - Eleição,204473,General Girão,1,1,100
Sessão Preparatória - Eleição,204535,Sâmia Bomfim,1,1,100
Visita Oficial,204464,Talíria Petrone,1,1,100
Sessão Preparatória - Eleição,220534,Fred Linhares,1,1,100
Sessão Preparatória - Eleição,133810,Marcelo Moraes,1,1,100
Sessão Preparatória - Eleição,152605,Glauber Braga,1,1,100
Sessão Preparatória - Eleição,91228,Waldemar Oliveira,1,1,100
Sessão Preparatória - Eleição,178829,Capitão Augusto,1,1,100
Sessão Preparatória - Eleição,178937,Altineu Côrtes,1,1,100
Sessão Preparatória - Eleição,204394,Gervásio Maia,1,1,100
Palestra,74057,Alice Portugal,1,1,100
Palestra,220572,Marussa Boldrin,1,1,100
Palestra,204410,Luisa Canziani,1,1,100
Sessão Preparatória - Eleição,220550,Mauricio Marcon,1,1,100
Sessão Preparatória - Eleição,74374,Geraldo Resende,1,1,100
Sessão Preparatória - Eleição,137070,Vicentinho Júnior,1,1,100
Sessão Preparatória - Eleição,160665,Augusto Coutinho,1,1,100
Sessão Preparatória - Eleição,204412,Dr. Zacharias Calil,1,1,100
Sessão Preparatória - Eleição,220701,Delegado Matheus Laiola,1,1,100
Palestra,220665,Clarissa Tércio,1,1,100
Sessão Preparatória - Eleição,74383,Giacobo,1,1,100
Palestra,160575,Erika Kokay,1,1,100
Sessão Preparatória - Eleição,73579,Alberto Fraga,1,1,100
Sessão Preparatória - Eleição,204525,Rosana Valle,1,1,100
Palestra,220645,Erika Hilton,1,1,100
Sessão Preparatória - Eleição,141464,José Airton Félix Cirilo,1,1,100
Sessão Preparatória - Eleição,220565,Delegada Adriana Accorsi,1,1,100
Sessão Preparatória - Eleição,220699,Castro Neto,1,1,100
Sessão Preparatória - Eleição,220692,Dal Barreto,1,1,100
Sessão Preparatória - Eleição,74075,Elcione Barbalho,1,1,100
Sessão Preparatória - Eleição,178931,Luciano Ducci,1,1,100
Sessão Preparatória - Eleição,230957,João Cury,1,1,100
Sessão Preparatória - Eleição,220564,Yandra Moura,1,1,100
Palestra,220696,Ivoneide Caetano,1,1,100
Sessão Preparatória - Eleição,224333,Welter,1,1,100
Sessão Deliberativa,178927,Aliel Machado,46,48,95.8
Sessão Deliberativa,220606,Reimont,46,48,95.8
Sessão Deliberativa,220690,Capitão Alden,46,48,95.8
Sessão Deliberativa,220686,Duarte Jr.,46,48,95.8
Sessão Deliberativa,204524,Pinheirinho,46,48,95.8
Sessão Deliberativa,204419,Glaustin da Fokus,46,48,95.8
Sessão Deliberativa,141480,Lázaro Botelho,46,48,95.8
Sessão Deliberativa,220529,Gilson Daniel,46,48,95.8
Sessão Deliberativa,74095,Pauderney Avelino,46,48,95.8
Sessão Deliberativa,220546,Rodolfo Nogueira,46,48,95.8
Sessão Deliberativa,178887,Rubens Pereira Júnior,46,48,95.8
Sessão Deliberativa,220638,Antonio Carlos Rodrigues,46,48,95.8
Sessão Deliberativa,178985,Miguel Lombardi,46,48,95.8
Sessão Deliberativa,74858,Lindbergh Farias,46,48,95.8
Sessão Deliberativa,163321,Ronaldo Nogueira,46,48,95.8
Sessão Deliberativa,160598,Flávia Morais,46,48,95.8
Sessão Deliberativa,160518,Weliton Prado,46,48,95.8
Sessão Deliberativa,204426,Carlos Veras,46,48,95.8
Sessão Deliberativa,178884,Hildo Rocha,46,48,95.8
Sessão Deliberativa,178910,Joaquim Passarinho,46,48,95.8
Sessão Deliberativa,204455,Luiz Lima,46,48,95.8
Sessão Deliberativa,160575,Erika Kokay,46,48,95.8
Sessão Deliberativa,204486,Mauro Benevides Filho,46,48,95.8
Sessão Deliberativa,178829,Capitão Augusto,46,48,95.8
Sessão Deliberativa,160599,Dimas Fabiano,46,48,95.8
Sessão Deliberativa,204573,Otto Alencar Filho,46,48,95.8
Sessão Deliberativa,220550,Mauricio Marcon,46,48,95.8
Sessão Deliberativa,73604,Rui Falcão,46,48,95.8
Sessão Deliberativa,220604,Marcos Tavares,46,48,95.8
Sessão Deliberativa,109429,Benes Leocádio,46,48,95.8
Sessão Deliberativa,160538,Bohn Gass,46,48,95.8
Sessão Deliberativa,222429,Luis Carlos Gomes,46,48,95.8
Sessão Deliberativa,191923,Flávio Nogueira,46,48,95.8
Sessão Deliberativa,220650,Paulo Alexandre Barbosa,46,48,95.8
Sessão Deliberativa,220682,Tadeu Veneri,46,48,95.8
Sessão Deliberativa,220642,Delegado Bruno Lima,46,48,95.8
Sessão Deliberativa,66385,Julio Arcoverde,46,48,95.8
Sessão Deliberativa,220549,Any Ortiz,46,48,95.8
Sessão Deliberativa,220571,Daniel Agrobom,46,48,95.8
Sessão Deliberativa,220641,Rodrigo Gambale,46,48,95.8
Sessão Deliberativa,80815,Leo Prates,46,48,95.8
Sessão Deliberativa,104552,Socorro Neri,46,48,95.8
Sessão Deliberativa,220553,Denise Pessôa,46,48,95.8
Sessão Deliberativa,160604,Pedro Uczai,46,48,95.8
Sessão Deliberativa,121948,Adriano do Baldy,46,48,95.8
Sessão Deliberativa,220661,Matheus Noronha,46,48,95.8
Sessão Deliberativa,141450,Hugo Leal,46,48,95.8
Sessão Deliberativa,220609,Maurício Carvalho,46,48,95.8
Sessão Deliberativa,220608,Cristiane Lopes,46,48,95.8
Sessão Deliberativa,220662,Lucas Ramos,46,48,95.8
Sessão Deliberativa,220583,Delegado Fabio Costa,46,48,95.8
Sessão Deliberativa,81055,Márcio Jerry,46,48,95.8
Sessão Deliberativa,156190,Marcel van Hattem,46,48,95.8
Sessão Deliberativa,160665,Augusto Coutinho,46,48,95.8
Sessão Deliberativa,160629,Romero Rodrigues,46,48,95.8
Sessão Deliberativa,220624,Robinson Faria,46,48,95.8
Sessão Deliberativa,226179,Gisela Simona,46,48,95.8
Sessão Deliberativa,178972,Alex Manente,46,48,95.8
Sessão Deliberativa,204445,Fernando Mineiro,46,48,95.8
Sessão Deliberativa,220612,Bebeto,46,48,95.8
Sessão Deliberativa,209787,Nikolas Ferreira,46,48,95.8
Sessão Deliberativa,74160,Patrus Ananias,46,48,95.8
Sessão Deliberativa,98615,Ismael,46,48,95.8
Sessão Deliberativa,220576,Alfredo Gaspar,46,48,95.8
Sessão Deliberativa,73441,Celso Russomanno,46,48,95.8
Sessão Deliberativa,160553,Antonio Brito,46,48,95.8
Sessão Deliberativa,74848,Jandira Feghali,46,48,95.8
Sessão Deliberativa,213762,Carla Dickson,46,48,95.8
Sessão Deliberativa,74171,Chico Alencar,46,48,95.8
Sessão Deliberativa,178966,Geovania de Sá,46,48,95.8
Sessão Deliberativa,204508,Igor Timo,46,48,95.8
Sessão Deliberativa,204387,Sargento Fahur,46,48,95.8
Sessão Deliberativa,204388,Bibo Nunes,46,48,95.8
Sessão Deliberativa,141470,José Guimarães,46,48,95.8
Sessão Deliberativa,220630,Pedro Aihara,46,48,95.8
Sessão Deliberativa,220621,Sargento Gonçalves,46,48,95.8
Sessão Deliberativa,220654,Delegado Paulo Bilynskyj,46,48,95.8
Sessão Deliberativa,220619,Delegado Ramagem,46,48,95.8
Sessão Deliberativa,220605,Bandeira de Mello,46,48,95.8
Sessão Deliberativa,220673,Delegado Caveira,46,48,95.8
Sessão Deliberativa,74428,Mendonça Filho,46,48,95.8
Sessão Deliberativa,220574,Cabo Gilberto Silva,46,48,95.8
Sessão Deliberativa,204525,Rosana Valle,46,48,95.8
Sessão Deliberativa,178983,Marcio Alvino,46,48,95.8
Sessão Deliberativa,220714,Adail Filho,46,48,95.8
Sessão Deliberativa,74041,Luiz Couto,46,48,95.8
Sessão Deliberativa,178895,Misael Varella,46,48,95.8
Sessão Deliberativa,220552,Zucco,46,48,95.8
Sessão Deliberativa,160673,Giovani Cherini,46,48,95.8
Sessão Deliberativa,178970,João Daniel,46,48,95.8
Sessão Deliberativa,220695,Rogéria Santos,46,48,95.8
Sessão Deliberativa,205476,Charles Fernandes,46,48,95.8
Sessão Deliberativa,204479,Nicoletti,46,48,95.8
Sessão Deliberativa,161440,Pezenti,46,48,95.8
Sessão Deliberativa,220646,Felipe Becari,46,48,95.8
Sessão Deliberativa,133439,André Figueiredo,46,48,95.8
Sessão Deliberativa,160666,Félix Mendonça Júnior,46,48,95.8
Sessão Deliberativa,220568,Gustavo Gayer,46,48,95.8
Sessão Deliberativa,220708,Gabriel Nunes,46,48,95.8
Sessão Deliberativa,221148,Alfredinho,46,48,95.8
Sessão Deliberativa,204364,Eli Borges,46,48,95.8
Sessão Deliberativa,73433,Arlindo Chinaglia,46,48,95.8
Sessão Deliberativa,74084,Raimundo Santos,46,48,95.8
Sessão Deliberativa,141456,Jilmar Tatto,46,48,95.8
Sessão Deliberativa,160548,Jonas Donizette,46,48,95.8
Sessão Deliberativa,220547,Marcos Pollon,46,48,95.8
Sessão Deliberativa,178858,Mário Negromonte Jr.,46,48,95.8
Sessão Deliberativa,74057,Alice Portugal,46,48,95.8
Sessão Deliberativa,220578,Josenildo,46,48,95.8
Sessão Deliberativa,220696,Ivoneide Caetano,46,48,95.8
Sessão Deliberativa,204365,Gilson Marques,46,48,95.8
Sessão Deliberativa,220543,Ricardo Ayres,46,48,95.8
Sessão Deliberativa,98148,Cobalchini,46,48,95.8
Sessão Deliberativa,220669,Lula da Fonte,46,48,95.8
Sessão Deliberativa,220560,Thiago de Joaldo,46,48,95.8
Sessão Deliberativa,220620,Rosângela Reis,46,48,95.8
Sessão Deliberativa,74574,Paulo Magalhães,46,48,95.8
Sessão Deliberativa,220607,Max Lemos,46,48,95.8
Sessão Deliberativa,74141,Josias Gomes,46,48,95.8
Sessão Deliberativa,74585,Lincoln Portela,45,48,93.8
Sessão Deliberativa,220671,Dilvanda Faro,45,48,93.8
Sessão Deliberativa,165470,Rodrigo Valadares,45,48,93.8
Sessão Deliberativa,204485,Luiz Carlos Motta,45,48,93.8
Sessão Deliberativa,141464,José Airton Félix Cirilo,45,48,93.8
Sessão Deliberativa,160600,Arthur Oliveira Maia,45,48,93.8
Sessão Deliberativa,178963,Covatti Filho,45,48,93.8
Sessão Deliberativa,74454,Eunício Oliveira,45,48,93.8
Sessão Deliberativa,204488,Célio Studart,45,48,93.8
Sessão Deliberativa,204480,Rogério Correia,45,48,93.8
Sessão Deliberativa,220602,Dimas Gadelha,45,48,93.8
Sessão Deliberativa,204536,Kim Kataguiri,45,48,93.8
Sessão Deliberativa,220703,Neto Carletto,45,48,93.8
Sessão Deliberativa,74374,Geraldo Resende,45,48,93.8
Sessão Deliberativa,204453,Natália Bonavides,45,48,93.8
Sessão Deliberativa,220672,Henderson Pinto,45,48,93.8
Sessão Deliberativa,178873,Helder Salomão,45,48,93.8
Sessão Deliberativa,204368,Fabio Schiochet,45,48,93.8
Sessão Deliberativa,204416,Sanderson,45,48,93.8
Sessão Deliberativa,220545,Filipe Martins,45,48,93.8
Sessão Deliberativa,220534,Fred Linhares,45,48,93.8
Sessão Deliberativa,204497,Júnior Ferrari,45,48,93.8
Sessão Deliberativa,220639,Guilherme Boulos,45,48,93.8
Sessão Deliberativa,204557,Sidney Leite,45,48,93.8
Sessão Deliberativa,204535,Sâmia Bomfim,45,48,93.8
Sessão Deliberativa,220530,Messias Donato,45,48,93.8
